Dataset,method,Experiment,Accuracy
9_abalone,11_all(dynamic+datawig+zero+knn),8,0.6845 ± 0.0181
9_abalone,11_all(dynamic+datawig+zero+knn),9,0.6857 ± 0.0178
9_abalone,11_all(dynamic+datawig+zero+knn),10,0.6855 ± 0.0172
9_abalone,11_all(dynamic+datawig+zero+knn),11,0.6862 ± 0.0170
9_abalone,11_all(dynamic+datawig+zero+knn),12,0.6858 ± 0.0167
9_abalone,11_all(dynamic+datawig+zero+knn),13,0.6873 ± 0.0170
9_abalone,11_all(dynamic+datawig+zero+knn),14,0.6878 ± 0.0168
9_abalone,11_all(dynamic+datawig+zero+knn),15,0.6868 ± 0.0170
9_abalone,11_all(dynamic+datawig+zero+knn),16,0.6873 ± 0.0165
9_abalone,11_all(dynamic+datawig+zero+knn),17,0.6868 ± 0.0166
9_abalone,11_all(dynamic+datawig+zero+knn),18,0.6866 ± 0.0167
9_abalone,11_all(dynamic+datawig+zero+knn),19,0.6867 ± 0.0163
9_abalone,11_all(dynamic+datawig+zero+knn),20,0.6871 ± 0.0160
9_abalone,11_all(dynamic+datawig+zero+knn),21,0.6872 ± 0.0157
9_abalone,11_all(dynamic+datawig+zero+knn),22,0.6861 ± 0.0162
9_abalone,11_all(dynamic+datawig+zero+knn),23,0.6859 ± 0.0160
9_abalone,11_all(dynamic+datawig+zero+knn),24,0.6849 ± 0.0166
9_abalone,11_all(dynamic+datawig+zero+knn),25,0.6846 ± 0.0165
9_abalone,11_all(dynamic+datawig+zero+knn),26,0.6844 ± 0.0163
9_abalone,11_all(dynamic+datawig+zero+knn),27,0.6846 ± 0.0162
9_abalone,11_all(dynamic+datawig+zero+knn),28,0.6852 ± 0.0165
9_abalone,11_all(dynamic+datawig+zero+knn),29,0.6848 ± 0.0164
9_abalone,11_all(dynamic+datawig+zero+knn),30,0.6842 ± 0.0166
9_abalone,datawig,1,0.2943 ± 0.0000
9_abalone,datawig,2,0.3170 ± 0.0000
9_abalone,datawig,3,0.3074 ± 0.0000
9_abalone,datawig,4,0.3134 ± 0.0000
9_abalone,datawig,5,0.3194 ± 0.0000
9_abalone,datawig,6,0.3301 ± 0.0000
9_abalone,datawig,7,0.3014 ± 0.0000
9_abalone,datawig,8,0.3110 ± 0.0000
9_abalone,datawig,9,0.3230 ± 0.0000
9_abalone,datawig,10,0.3301 ± 0.0000
9_abalone,datawig,11,0.3505 ± 0.0000
9_abalone,datawig,12,0.3289 ± 0.0000
9_abalone,datawig,13,0.2943 ± 0.0000
9_abalone,datawig,14,0.2943 ± 0.0000
9_abalone,datawig,15,0.3254 ± 0.0000
9_abalone,datawig,16,0.3074 ± 0.0000
9_abalone,datawig,17,0.3074 ± 0.0000
9_abalone,datawig,18,0.3026 ± 0.0000
9_abalone,datawig,19,0.3074 ± 0.0000
9_abalone,datawig,20,0.2978 ± 0.0000
9_abalone,datawig,21,0.3194 ± 0.0000
9_abalone,datawig,22,0.3254 ± 0.0000
9_abalone,datawig,23,0.3122 ± 0.0000
9_abalone,datawig,24,0.3194 ± 0.0000
9_abalone,datawig,25,0.3062 ± 0.0000
9_abalone,datawig,26,0.2931 ± 0.0000
9_abalone,datawig,27,0.2978 ± 0.0000
9_abalone,datawig,28,0.2931 ± 0.0000
9_abalone,datawig,29,0.3074 ± 0.0000
9_abalone,datawig,30,0.3301 ± 0.0000
9_abalone,dynamic,1,0.4856 ± 0.0000
9_abalone,dynamic,2,0.4952 ± 0.0000
9_abalone,dynamic,3,0.4809 ± 0.0000
9_abalone,dynamic,4,0.4761 ± 0.0000
9_abalone,dynamic,5,0.4761 ± 0.0000
9_abalone,dynamic,6,0.4809 ± 0.0000
9_abalone,dynamic,7,0.4964 ± 0.0000
9_abalone,dynamic,8,0.4809 ± 0.0000
9_abalone,dynamic,9,0.5036 ± 0.0000
9_abalone,dynamic,10,0.4916 ± 0.0000
9_abalone,dynamic,11,0.5275 ± 0.0000
9_abalone,dynamic,12,0.5084 ± 0.0000
9_abalone,dynamic,13,0.5000 ± 0.0000
9_abalone,dynamic,14,0.4868 ± 0.0000
9_abalone,dynamic,15,0.4773 ± 0.0000
9_abalone,dynamic,16,0.4856 ± 0.0000
9_abalone,dynamic,17,0.5060 ± 0.0000
9_abalone,dynamic,18,0.5096 ± 0.0000
9_abalone,dynamic,19,0.5084 ± 0.0000
9_abalone,dynamic,20,0.4761 ± 0.0000
9_abalone,dynamic,21,0.5132 ± 0.0000
9_abalone,dynamic,22,0.5120 ± 0.0000
9_abalone,dynamic,23,0.4904 ± 0.0000
9_abalone,dynamic,24,0.4988 ± 0.0000
9_abalone,dynamic,25,0.4821 ± 0.0000
9_abalone,dynamic,26,0.4952 ± 0.0000
9_abalone,dynamic,27,0.4892 ± 0.0000
9_abalone,dynamic,28,0.4737 ± 0.0000
9_abalone,dynamic,29,0.5179 ± 0.0000
9_abalone,dynamic,30,0.4844 ± 0.0000
9_abalone,knn,1,0.2931 ± 0.0000
9_abalone,knn,2,0.3158 ± 0.0000
9_abalone,knn,3,0.3086 ± 0.0000
9_abalone,knn,4,0.3074 ± 0.0000
9_abalone,knn,5,0.3146 ± 0.0000
9_abalone,knn,6,0.3409 ± 0.0000
9_abalone,knn,7,0.3074 ± 0.0000
9_abalone,knn,8,0.3182 ± 0.0000
9_abalone,knn,9,0.2919 ± 0.0000
9_abalone,knn,10,0.3086 ± 0.0000
9_abalone,knn,11,0.3026 ± 0.0000
9_abalone,knn,12,0.3230 ± 0.0000
9_abalone,knn,13,0.2811 ± 0.0000
9_abalone,knn,14,0.3086 ± 0.0000
9_abalone,knn,15,0.3254 ± 0.0000
9_abalone,knn,16,0.3050 ± 0.0000
9_abalone,knn,17,0.3134 ± 0.0000
9_abalone,knn,18,0.3026 ± 0.0000
9_abalone,knn,19,0.3074 ± 0.0000
9_abalone,knn,20,0.2943 ± 0.0000
9_abalone,knn,21,0.3014 ± 0.0000
9_abalone,knn,22,0.3254 ± 0.0000
9_abalone,knn,23,0.3289 ± 0.0000
